Indices,A8_ECG
5605,26988.855023069722
5606,29240.999604807956
5607,31538.73731307264
5608,33885.07516070841
5609,36182.7736239768
5610,38454.40939634329
5611,40781.4818988497
5612,43158.09596307213
5613,45558.80841884375
5614,48001.556459905194
5615,50410.11000454762
5616,52779.43877236559
5617,55160.949829617435
5618,57536.49027426736
5619,60051.91821692676
5620,62726.094243030435
5621,65476.4249512976
5622,68345.27819978862
5623,71259.59572241122
5624,74213.70200368698
5625,77281.97779134213
5626,80450.28115365714
5627,83594.83760077595
5628,86715.46146829905
5629,89863.26408163804
5630,93008.00209870066
5631,96242.49128681261
5632,99573.37675541316
5633,102929.93615519491
5634,106333.34533340592
5635,109409.5038205511
5636,112112.43358919269
5637,114632.44527192473
5638,116858.85587044679
5639,118989.36130405996
5640,121032.4964893102
5641,122787.79272821387
5642,124289.89204660252
5643,125833.50637748462
5644,127412.84228635434
5645,128903.09623446882
5646,130372.44744244678
5647,131586.93002808426
5648,132526.04311825076
5649,133358.271143576
5650,134026.71786850417
5651,134760.96882224537
5652,135598.56229388097
5653,136387.14490119883
5654,137194.2795707587
5655,137921.35417135232
5656,138555.7075457637
5657,139206.08588412518
5658,139851.8854989282
5659,140256.48161492782
5660,140413.71362519532
5661,140423.59159596963
5662,140225.51938242035
5663,139984.26675339602
5664,139710.0267079429
5665,139269.58812302572
5666,138698.5220684807
5667,138309.0562758784
5668,138116.6879592381
5669,137999.23885889858
5670,138042.26121983887
5671,138032.75861750264
5672,137964.01338565865
5673,138018.86343608232
5674,138156.4370065175
5675,138198.83392830077
5676,138155.45222743883
5677,138087.25886278518
5678,137954.0662708008
5679,137913.4044721529
5680,137976.1158694099
5681,138033.06736798317
5682,138121.5851440191
5683,137982.98642344796
5684,137581.79417723263
5685,137068.17758935082
5686,136366.45566254712
5687,135602.08123796232
5688,134785.32985985486
5689,133785.73273469647
5690,132627.45872291428
5691,131537.3166497727
5692,130516.28204449266
5693,129469.5019358594
5694,128452.55438861027
5695,127296.978956053
5696,125990.5500409017
5697,124662.23766910833
5698,123273.60803436543
5699,121866.82580852015
5700,120459.95507521638
5701,119005.29136864118
5702,117518.29609875572
5703,116004.64552697627
5704,114461.18068663408
5705,112899.55428435709
5706,111321.46884180284
5707,109647.98384578839
5708,107875.0708512041
5709,106042.61365891996
5710,104130.3369291102
5711,102187.3084995552
5712,100218.02678836219
5713,98181.28775165716
5714,96088.258205647
5715,93956.69814490681
5716,91783.4439278273
5717,89567.98165268649
5718,87313.95362822208
5719,85001.51543910273
5720,82630.41200070715
5721,80213.4080405959
5722,77746.26848383754
5723,75233.29855706276
5724,72676.09777826002
5725,70069.56984111576
5726,67415.1162489422
5727,64713.62696018902
5728,61964.63576733902
5729,59168.907964279526
5730,56326.57074249309
5731,53340.888811585406
5732,50202.17100540665
5733,46955.796891504
5734,43573.75909096882
5735,40111.49793071043
5736,36571.04029251373
5737,32899.10150621955
5738,29105.62862155272
5739,25258.763141878462
5740,21356.32644523896
5741,17370.707553078133
5742,13317.40918665594
5743,9140.281204821278
5744,4834.534106204861
5745,439.80404264842946
5746,-4057.6109963722797
5747,-8595.757016981996
5748,-13165.164755938113
5749,-17805.743747209468
5750,-22499.43891736113
5751,-27274.127463159097
5752,-32133.14985571388
5753,-37046.72493200233
5754,-42020.68803549182
5755,-47116.26924181287
5756,-52334.89217649342
5757,-57651.03376710525
5758,-63080.33670511692
5759,-68579.73348883945
5760,-74146.61291502944
5761,-79815.62214354509
5762,-85577.46719395966
5763,-90709.49003789847
5764,-95141.61231733815
5765,-99205.3856621188
5766,-102691.665931333
5767,-106022.8347708581
5768,-109212.94143254067
5769,-111859.5666499025
5770,-114038.25840837945
5771,-116255.14687072011
5772,-118493.08919066323
5773,-120547.77915113089
5774,-122533.97396823215
5775,-124031.86992173846
5776,-125005.5612470051
5777,-125750.21546137735
5778,-126163.16141492035
5779,-126751.2263181488
5780,-127589.23422090363
5781,-128357.96687710285
5782,-129204.80277899787
5783,-129895.67026800636
5784,-130404.35685306962
5785,-130977.46250546486
5786,-131566.48749325876
5787,-131682.4799705258
5788,-131315.47397537477
5789,-130668.4350587246
5790,-129617.0737451136
5791,-128508.51910297996
5792,-127364.13644491957
5793,-125906.60458273944
5794,-124211.29788098308
5795,-122798.20472878347
5796,-121686.96570967582
5797,-120685.53044913152
5798,-119934.77898704568
5799,-119066.41421437396
5800,-118069.8634170292
5801,-117254.59761549292
5802,-116549.52759841474
5803,-115677.55075231538
5804,-114655.99310953409
5805,-113574.79616726443
5806,-112372.03671000655
5807,-111300.19071489116
5808,-110375.97582265089
5809,-109426.64895023481
5810,-108511.99449809067
5811,-107176.97053064466
5812,-105361.10982787315
5813,-103324.13247338483
5814,-100933.28908149463
5815,-98413.29016154003
5816,-95781.68528214724
5817,-92807.25814125393
5818,-89533.19611835213
5819,-86350.10031786442
5820,-83258.7037498376
5821,-80096.49446988977
5822,-76958.80513888838
5823,-73553.33212128349
5824,-69858.77038589476
5825,-66097.75537185895
5826,-62203.377635505516
5827,-58851.901569017864
5828,-56136.29703365548
5829,-53691.46850545634
5830,-51719.63347880589
5831,-49884.93224867412
5832,-48169.90695167988
5833,-46928.20693664185
5834,-46101.29136328467
5835,-45120.015913234674
5836,-43990.888786994845
5837,-42959.57525284479
5838,-41892.60197766251
5839,-41230.595076109195
5840,-41012.05093085323
5841,-40914.55035647584
5842,-41044.42160399697
5843,-41020.622198085504
5844,-40775.82972355849
5845,-40571.29794195129
5846,-40293.44088022351
5847,-40095.88850688833
5848,-39999.918709161844
5849,-39828.32162679914
5850,-39612.89667749586
5851,-39763.57569648116
5852,-40291.919529782834
5853,-41021.67648391337
5854,-42057.84341275862
5855,-43117.539569816894
5856,-44182.58249082537
5857,-45482.31606592301
5858,-46955.39215788162
5859,-47989.17739718112
5860,-48549.17221817154
5861,-48880.57985626297
5862,-48814.153285407505
5863,-48759.09511864775
5864,-48728.24828396367
5865,-48365.36640990497
5866,-47748.197569879805
5867,-47235.51071263202
5868,-46809.15654294396
5869,-46342.471464434864
5870,-45916.36224135393
5871,-45215.862406982276
5872,-44218.30196061432
5873,-43141.96629014563
5874,-41911.69385498796
5875,-41020.29322777593
5876,-40535.86044440072
5877,-40168.773159566284
5878,-40062.9489235614
5879,-39980.655743928175
5880,-39901.32960563861
5881,-40072.23350189974
5882,-40446.97066964396
5883,-40587.51352444001
5884,-40490.78317098854
5885,-40339.4893306863
5886,-40025.57846840919
5887,-39872.00388108527
5888,-39901.532601896804
5889,-39865.0974044905
5890,-39835.740182111374
5891,-39737.078653547476
5892,-39534.03416555348
5893,-39314.87039431154
5894,-39050.58265923541
5895,-38726.20006820028
5896,-38346.80443984173
5897,-37892.161438417905
5898,-37357.54956430522
5899,-36890.22280325319
5900,-36497.19866886021
5901,-36102.37591673727
5902,-35743.04587533188
5903,-35327.05709609383
5904,-34845.151257736754
5905,-34373.54384768946
5906,-33890.64474056409
5907,-33358.58189369074
5908,-32782.1140257788
5909,-32163.29767710688
5910,-31493.433412159076
5911,-30811.038495659624
5912,-30115.912237214026
5913,-29381.311018762168
5914,-28614.780606031636
5915,-27810.13012401913
5916,-26963.5088225974
5917,-26082.621171122417
5918,-25164.673100224394
5919,-24205.05774455794
5920,-23203.69314545186
5921,-22159.90910343965
5922,-21072.16805232473
5923,-20125.220677172005
5924,-19337.014796948995
5925,-18619.335216375417
5926,-18025.13338419061
5927,-17447.61231473322
5928,-16882.03966259467
5929,-16429.672581019797
5930,-16070.68867951689
5931,-15672.930725996684
5932,-15239.699000460816
5933,-14823.496180748034
5934,-14393.595653290296
5935,-14057.208067988622
5936,-13822.735550993348
5937,-13613.023304929684
5938,-13453.606083351831
5939,-13225.337162504278
5940,-12909.242317616312
5941,-12580.861362263291
5942,-12204.873988717409
5943,-11833.564531425562
5944,-11472.504245094417
5945,-11064.04575202428
5946,-10618.486120355552
5947,-10252.220394763139
5948,-9967.174663910586
5949,-9713.633013561503
5950,-9520.726503008302
5951,-9305.241312265543
5952,-9061.358104097993
5953,-8854.564244770603
5954,-8666.26044937558
5955,-8214.790020604289
5956,-7478.670765167343
5957,-6576.450864659359
5958,-5428.154070274852
5959,-4210.748358272118
5960,-2929.128706464321
5961,-1422.0263243432605
5962,278.36438940168813
5963,1994.2419015494108
5964,3733.9920044589962
5965,5565.741179980076
5966,7449.888344716018
5967,9539.882942965392
5968,11848.445215472679
5969,14269.8340695382
5970,16841.6772338751
5971,19349.296993029224
5972,21762.95644528823
5973,24213.427696537547
5974,26638.67461433796
5975,29141.81758046704
5976,31733.43414145831
5977,34307.39996773223
5978,36884.920125696415
5979,39664.42888910864
5980,42649.13904893719
5981,45757.55525994444
5982,49039.80441426344
5983,52353.067446779234
5984,55688.5019554936
5985,59159.171558185946
5986,62733.88241625479
5987,66242.89526022428
5988,69682.28191333088
5989,73110.03558031667
5990,76480.79847088897
5991,79920.23590278986
5992,83431.51380176547
5993,86911.59023717734
5994,90384.85682749446
5995,93933.80294725577
5996,97552.04880574909
5997,101214.9728149005
5998,104940.6817408023
5999,108650.82864610273
6000,112340.47042654258
6001,116062.22170053866
6002,119797.51710456616
6003,123704.31090676169
6004,127802.81654043739
6005,132004.50241232067
6006,136355.27357415203
6007,140775.53454680607
6008,145259.34947813806
6009,149887.60656620562
6010,154645.01270610405
6011,159399.10705356149
6012,164149.9681892102
6013,168952.3199716923
6014,173773.9500883677
6015,178714.7631695581
6016,183782.03734447833
6017,188900.04860625401
6018,194091.71852838382
6019,198451.34695562415
6020,201877.85813669232
6021,204811.43960055083
6022,206986.54593165295
6023,208904.0765746541
6024,210583.0672922276
6025,211529.5547744398
6026,211831.95647863232
6027,212168.1955484382
6028,212520.68165115517
6029,212607.56403559985
6030,212584.18330270553
6031,211901.86132335744
6032,210512.78305776176
6033,208807.65171330536
6034,206652.52474386853
6035,204638.90738710083
6036,202858.77704580693
6037,200928.87118679384
6038,199022.092887558
6039,196874.78955314317
6040,194455.0709501368
6041,192046.6781001951
6042,189594.56576737296
6043,186507.43334561263
6044,182771.21247874555
6045,178633.39764316482
6046,173942.90904299868
6047,169114.8390082901
6048,164174.58114496173
6049,158787.98886429882
6050,153044.7322153374
6051,147656.2511238306
6052,142654.27826273066
6053,137766.35188819474
6054,133186.3765301836
6055,128421.22690340923
6056,123455.70507541123
6057,118709.05176789899
6058,114086.23405199117
6059,109191.9817803639
6060,104048.40541883554
6061,98787.92665542212
6062,93321.44831590762
6063,88002.43242376937
6064,82854.63883830368
6065,77633.99973459131
6066,72424.07471841318
6067,66621.6727254364
6068,60144.93766917634
6069,53341.24352584374
6070,46034.16743004959
6071,38518.11306324621
6072,30816.51885442767
6073,22624.11008179453
6074,13997.366152018629
6075,5460.150964831393
6076,-2986.024585752264
6077,-11560.102504376795
6078,-20134.09188308991
6079,-29098.678321729843
6080,-38482.47351310514
6081,-47987.400795368856
6082,-57702.88858671245
6083,-66268.75841102879
6084,-73513.64451019074
6085,-80138.75281374229
6086,-85740.78735861868
6087,-91029.56695728462
6088,-96037.11184230764
6089,-100038.2679783003
6090,-103157.37602137758
6091,-106482.60593474616
6092,-109994.77674186905
6093,-113231.21169412171
6094,-116444.55479966711
6095,-118776.09669769349
6096,-120150.7682789861
6097,-121189.43548050418
6098,-121683.74206496342
6099,-122456.49442840602
6100,-123644.39870915943
6101,-124698.46265606857
6102,-125861.55220904973
6103,-126784.511291681
6104,-127422.08211840886
6105,-128162.8267044119
6106,-128934.07967944672
6107,-128881.29347068882
6108,-127982.0660360564
6109,-126599.063727211
6110,-124513.59530343687
6111,-122320.04100610131
6112,-120055.63725251553
6113,-117239.96480959975
6114,-114001.61434946048
6115,-111506.00760165956
6116,-109813.28483068781
6117,-108464.84333891467
6118,-107780.86881192912
6119,-106971.12223469306
6120,-106010.89601360286
6121,-105581.4538457343
6122,-105531.7081345073
6123,-105192.79740103599
6124,-104599.82281363438
6125,-103984.18465804608
6126,-103194.99749691454
6127,-102823.45412140654
6128,-102910.92886182529
6129,-103048.11533143863
6130,-103375.50818482209
6131,-102935.07420114253
6132,-101595.32674618263
6133,-99914.49893543257
6134,-97612.56825849361
6135,-95153.79311857739
6136,-92576.92167315468
6137,-89399.50206126357
6138,-85711.42687288334
6139,-82356.05087958326
6140,-79337.7916324941
6141,-76304.45696529053
6142,-73463.2093316856
6143,-70189.18619986465
6144,-66437.55150437732
6145,-62687.937533571945
6146,-58798.25049943758
6147,-55491.90347181469
6148,-52894.9049784948
6149,-50566.08753493197
6150,-48728.45929426075
6151,-47079.78853088578
6152,-45598.10004405722
6153,-44640.52260179285
6154,-44156.69405709903
6155,-43448.10702613581
6156,-42513.38775367128
6157,-41667.63523721848
6158,-40744.08714474988
6159,-40260.00235588896
6160,-40261.9093017194
6161,-40361.89230682885
6162,-40684.10114916816
6163,-40907.06480537355
6164,-40961.73913182111
6165,-41094.15812114697
6166,-41205.73085818848
6167,-41401.21557333163
6168,-41701.05996094736
6169,-41965.53470038014
6170,-42216.79339576095
6171,-42851.01452610349
6172,-43883.32588534862
6173,-45138.013786612195
6174,-46717.8600467343
6175,-48359.01223275406
6176,-50044.298301795454
6177,-51992.38489675402
6178,-54146.64116218939
6179,-55723.06260338097
6180,-56669.24958926235
6181,-57314.5725241275
6182,-57440.34588310765
6183,-57552.099135973505
6184,-57667.199173559646
6185,-57336.48204291116
6186,-56655.480024769844
6187,-56109.53928927171
6188,-55677.80508707198
6189,-55182.52739624429
6190,-54734.16435698271
6191,-53916.25205375268
6192,-52698.061105463865
6193,-51371.331400989344
6194,-49836.731085374566
6195,-48692.912801194674
6196,-48025.33269384902
6197,-47476.14644908373
6198,-47220.752816323184
6199,-46976.01413169903
6200,-46716.29371513202
6201,-46739.635554004904
6202,-46990.677897306436
